#{"t_start": 1762613392.5732462, "env_id": "None"}
r,l,t
-0.88,9,19.534657
-0.76,9,19.562601
1.45,16,19.604999
1.39,10,19.633941
1.41,11,19.665862
1.46,11,19.696815
1.48,13,19.736721
1.29,10,19.765459
-0.51,13,19.798772
-0.8,12,19.829328
-0.57,15,19.874574
-0.75,8,19.895527
-0.75,10,19.926749
1.22,8,19.949871
1.18,6,19.973801
1.43,13,20.005677
-0.94,9,20.032468
1.12,6,20.052957
-0.71,9,20.083739
1.13,5,20.09467
-0.82,9,20.12269
-0.5,13,20.166796
-1.06,7,20.231031
-0.65,15,20.270635
-0.73,11,20.302011
-0.78,8,20.328984
1.19,8,20.348773
1.2,13,20.383225
1.24,9,20.41028
-0.63,15,20.448731
-0.78,14,20.50203
-0.77,10,20.528513
1.29,11,20.562288
1.25,10,20.584663
1.21,9,20.607622
-0.61,14,20.640234
-0.93,6,20.661406
-0.49,15,20.709096
1.23,10,20.740975
1.05,8,20.762339
-0.77,7,20.784182
-0.59,14,20.826358
-0.73,10,20.858283
1.38,12,20.891891
1.14,4,20.901113
-0.59,14,20.933401
-0.92,11,20.967357
1.38,15,21.003293
1.21,8,21.02484
1.34,7,21.046838
-0.83,8,21.074153
1.23,7,21.092991
-0.78,11,21.124864
1.19,5,21.138631
-0.84,12,21.175861
-0.84,12,21.212196
1.24,10,21.243848
-0.39,13,21.281273
-0.84,8,21.303732
-0.83,7,21.324607
-0.98,5,21.3385
1.29,13,21.373848
1.57,14,21.42134
1.62,12,21.457602
-0.52,10,21.480002
1.49,9,21.504022
1.51,13,21.535318
1.17,7,21.556824
-0.78,8,21.582297
-0.79,12,21.619344
-0.59,9,21.647173
1.25,10,21.751644
-0.65,12,21.783765
-0.72,7,21.800208
-0.5,10,21.83284
-0.69,12,21.862392
-0.85,9,21.885577
1.16,8,21.908538
1.52,14,21.95132
1.14,4,21.96068
1.28,8,21.984162
-0.61,8,22.008293
-0.51,13,22.048352
-0.86,7,22.065569
1.2,10,22.096535
-0.68,9,22.118461
-0.71,15,22.158414
-0.72,10,22.187331
-0.64,13,22.22803
-0.77,9,22.254624
1.37,10,22.284667
1.47,11,22.319968
-0.81,12,22.350494
1.16,8,22.369576
-0.91,13,22.40548
1.29,8,22.428455
1.37,10,22.462586
-0.97,7,22.487166
1.25,10,22.519768
-0.83,10,22.548915
-0.55,13,22.577983
-0.5,13,22.613053
1.36,11,22.642605
1.18,6,22.658538
-0.74,12,22.694779
1.51,15,22.744177
1.22,7,22.763374
1.5,12,22.795129
-0.97,10,22.822814
-0.61,14,22.857706
-0.54,12,22.893789
-0.79,9,22.922321
-0.65,12,22.956648
-0.53,14,22.989748
1.17,7,23.008308
1.6,12,23.041292
1.75,16,23.080729
-0.78,8,23.099658
-0.78,10,23.132969
-0.41,16,23.172009
1.17,7,23.191383
1.19,5,23.203995
-0.85,6,23.221958
-0.58,15,23.259511
1.27,9,23.278803
1.19,5,23.294605
1.24,9,23.321709
1.61,13,23.356097
1.39,11,23.389622
1.51,13,23.425924
1.09,9,23.456728
-1.0,7,23.479328
-0.77,9,23.505219
1.32,10,23.529013
-0.58,9,23.551043
-0.71,10,23.57719
-0.74,12,23.608507
1.34,9,23.634179
-0.62,17,23.678859
1.21,9,23.700074
1.52,12,23.736602
-0.62,14,23.782187
-0.4,12,23.815617
1.26,10,23.837396
-0.92,11,23.865629
1.24,9,23.887083
-0.75,7,23.905835
-0.41,13,23.943933
1.29,11,23.976874
-0.92,10,24.005185
1.15,5,24.017447
1.44,11,24.046129
-0.73,14,24.084355
1.16,8,24.103407
-0.65,9,24.12918
1.25,7,24.150082
1.16,8,24.17307
-0.58,13,24.210106
1.44,14,24.250349
-0.67,14,24.291179
1.48,12,24.327873
1.37,12,24.360651
1.53,9,24.388372
-0.62,11,24.416553
-0.66,11,24.450519
1.18,9,24.478584
1.54,12,24.508147
-0.69,13,24.542425
1.19,5,24.555854
1.24,5,24.572126
1.34,10,24.607467
1.31,12,24.642095
1.13,7,24.660908
-1.0,7,24.680088
1.14,4,24.693474
1.46,13,24.725592
1.35,9,24.751002
-0.83,8,24.774959
-0.59,16,24.826575
1.29,6,24.843434
1.31,12,24.872801
-0.75,8,24.894153
1.29,9,24.917145
-0.89,11,24.941613
-0.99,6,24.962248
1.51,15,25.003751
1.47,11,25.0363
-0.84,12,25.06896
1.31,11,25.104453
-0.7,11,25.13776
-0.68,10,25.165442
1.16,4,25.174627
-0.67,10,25.207101
-0.64,13,25.242409
-0.58,12,25.277094
1.19,5,25.290223
-0.81,14,25.325065
-0.48,16,25.370652
1.24,9,25.394716
-0.66,14,25.428417
-0.48,16,25.475122
-1.02,12,25.503072
1.25,7,25.524598
-0.79,9,25.541848
1.71,14,25.656917
1.22,8,25.681762
1.3,16,25.720267
1.29,7,25.740227
-0.72,10,25.763942
1.31,10,25.799219
-0.77,10,25.832141
1.14,8,25.853355
1.54,13,25.890684
-0.67,14,25.934492
1.28,7,25.957903
1.15,10,25.982861
1.39,8,26.005611
-0.69,10,26.037709
1.14,7,26.058747
-0.41,16,26.102987
1.27,11,26.1401
1.43,12,26.171841
1.63,14,26.211131
1.18,6,26.228975
-0.63,14,26.273171
-0.68,10,26.301581
1.29,6,26.323346
1.32,9,26.345217
1.68,13,26.383055
-0.65,9,26.408259
-0.75,13,26.451018
-0.56,10,26.481285
1.28,11,26.519867
-0.92,8,26.546834
1.29,9,26.5761
-0.75,16,26.621533
1.32,12,26.656194
1.24,6,26.677288
-0.78,8,26.703714
1.43,15,26.745363
-0.71,7,26.766884
1.16,8,26.789994
-0.8,8,26.818376
1.19,5,26.831561
-0.62,12,26.866488
-0.58,12,26.902467
1.16,8,26.929001
1.33,11,26.961967
1.32,9,26.982821
-0.87,9,27.008346
1.08,11,27.037852
1.36,10,27.070793
1.46,12,27.109684
1.17,7,27.129215
-0.72,11,27.163018
-0.55,11,27.194103
-0.85,9,27.216309
1.25,11,27.249999
1.34,7,27.274529
1.13,5,27.287045
1.27,8,27.305492
1.2,7,27.325055
-0.82,6,27.341167
-0.74,12,27.375844
1.29,7,27.399149
1.28,10,27.43287
-0.68,11,27.467648
1.51,11,27.501809
-0.93,6,27.52207
-0.61,14,27.558445
-0.73,17,27.595225
1.18,6,27.611633
-0.94,13,27.647759
-0.48,15,27.691567
1.44,14,27.72685
-0.75,11,27.753041
1.62,13,27.791225
-0.97,10,27.822839
-0.85,9,27.853951
-0.94,9,27.881987
1.28,8,27.904224
-0.67,8,27.927194
1.15,9,27.952643
1.3,8,27.977577
-0.7,13,28.011736
1.05,8,28.034013
-0.62,11,28.071075
1.19,5,28.083696
1.26,12,28.121032
-0.67,10,28.148349
1.18,6,28.169631
-0.66,11,28.204813
-0.53,16,28.249406
1.65,12,28.290651
-0.71,15,28.335917
1.28,7,28.354467
-0.65,11,28.389016
1.46,11,28.419781
1.24,5,28.435295
-0.86,10,28.466641
-0.63,15,28.514357
-0.52,15,28.555609
-0.61,7,28.576644
-0.86,7,28.599267
1.2,7,28.622838
1.29,11,28.66476
1.41,11,28.698423
1.3,9,28.721864
-0.75,11,28.752982
-0.77,10,28.781512
-0.8,14,28.823321
1.56,12,28.862036
1.32,11,28.898297
1.31,16,28.95121
-0.67,14,28.996184
-0.52,14,29.036726
-0.59,13,29.07651
-0.63,10,29.105855
1.27,8,29.131717
-0.26,19,29.189815
1.4,13,29.225827
1.24,6,29.247926
-0.47,14,29.294698
-0.77,10,29.331921
1.11,7,29.352046
-1.0,7,29.375327
-0.77,13,29.494375
1.14,4,29.506339
-0.6,12,29.540437
-0.36,17,29.590792
1.3,12,29.631549
1.43,12,29.668145
-0.83,7,29.688819
-0.8,10,29.718575
-0.62,12,29.758013
-0.89,7,29.777446
1.3,11,29.809476
1.4,14,29.857136
-0.83,12,29.889581
1.17,7,29.906362
-0.72,10,29.936391
1.29,12,29.967605
1.25,7,29.987278
1.47,10,30.016201
-0.38,13,30.054087
1.17,9,30.079941
-0.71,12,30.117937
1.14,4,30.129479
-0.66,11,30.161241
1.34,13,30.19651
1.45,12,30.233952
1.14,4,30.244695
-0.39,15,30.28677
1.47,14,30.320033
-0.79,12,30.367304
-0.55,10,30.401342
-0.72,8,30.426704
-1.02,9,30.453206
1.58,10,30.485368
1.39,10,30.513209
-0.72,8,30.533428
-0.93,6,30.550076
1.28,7,30.571802
-0.77,6,30.588976
1.24,9,30.61379
-0.95,8,30.63826
1.45,12,30.675115
1.28,8,30.698133
-0.61,11,30.73077
-0.74,13,30.773105
-0.57,9,30.800086
-0.77,8,30.825586
1.38,15,30.870562
1.24,6,30.885229
-0.5,12,30.921822
-0.24,14,30.962001
-0.96,9,30.986499
1.32,9,31.01454
1.14,4,31.029095
1.16,8,31.048608
1.2,10,31.080299
-0.83,10,31.107653
-0.39,16,31.154927
1.54,12,31.196007
-0.82,12,31.23198
1.54,15,31.274317
1.45,11,31.304262
-0.79,9,31.332776
1.51,14,31.371195
1.12,6,31.386814
1.24,15,31.429463
1.25,10,31.451009
1.39,12,31.486808
-0.93,9,31.518713
1.11,7,31.539644
1.47,11,31.567136
1.55,11,31.602235
-0.3,15,31.638641
1.39,8,31.657544
-0.82,9,31.687376
-0.87,11,31.777571
1.44,16,31.82387
-0.63,10,31.853416
-0.8,10,31.883273
-0.83,10,31.909216
1.23,7,31.930543
-0.62,8,31.953501
1.46,15,31.996459
-0.98,5,32.011734
-0.84,6,32.025187
1.17,10,32.056428
1.25,10,32.079408
1.46,10,32.110914
1.34,13,32.147683
-0.65,8,32.174483
1.1,8,32.195839
1.13,5,32.208627
-0.61,10,32.240378
1.13,5,32.254112
-0.65,12,32.286781
1.53,13,32.328333
-0.64,12,32.364057
-0.51,12,32.40047
1.35,10,32.431838
1.51,13,32.472455
1.13,5,32.483584
1.25,8,32.513447
1.15,9,32.544197
-0.68,12,32.579866
-0.76,6,32.594148
1.24,5,32.610438
1.2,7,32.631128
1.21,8,32.655113
-0.62,9,32.67754
-0.59,12,32.712571
1.16,8,32.73606
-0.51,15,32.785255
1.31,7,32.808471
1.24,9,32.834291
1.33,8,32.858621
1.13,5,32.873097
-0.51,15,32.926376
1.29,9,32.951463
-0.67,10,32.983032
1.16,8,33.004709
-0.82,6,33.022774
-0.64,14,33.070304
1.17,7,33.092181
1.16,8,33.117993
1.27,12,33.15794
1.24,9,33.186498
-0.52,12,33.224266
-0.58,14,33.264424
-0.69,10,33.296614
1.14,4,33.310869
1.26,12,33.41654
1.24,6,33.434463
-0.36,14,33.48138
1.12,9,33.509051
1.54,13,33.545229
-0.41,17,33.604339
1.32,9,33.628494
1.34,15,33.671633
1.12,6,33.685549
-0.23,14,33.727316
1.28,8,33.747007
1.33,14,33.78359
1.2,9,33.804749
1.17,7,33.821285
-0.91,4,33.831422
-0.92,13,33.868594
-0.92,5,33.888083
1.17,7,33.907785
-0.76,6,33.924936
1.32,11,33.955337
1.43,16,34.011557
-0.68,9,34.053293
-0.64,14,34.102296
-0.95,5,34.123193
-0.66,10,34.152334
