#{"t_start": 1762605792.5946324, "env_id": "None"}
r,l,t
1.596,6,23.362376
-0.407,9,23.390075
1.291,11,23.429772
-0.404,7,23.451671
-0.108,11,23.485929
1.588,14,23.528031
1.594,9,23.556746
3.09,15,23.606826
-0.406,8,23.636674
1.296,6,23.653546
0.191,12,23.688374
0.488,16,23.734763
-0.406,9,23.766085
-0.704,6,23.784977
0.996,5,23.797787
-0.108,12,23.840017
0.196,8,23.866338
-1.005,6,23.886342
-0.411,14,23.930906
1.595,7,23.953647
0.993,8,23.981886
2.195,8,24.006938
2.188,15,24.049063
-0.705,7,24.070931
0.996,5,24.090173
0.494,10,24.125817
-1.007,8,24.149559
0.193,10,24.184159
1.895,8,24.21075
1.596,6,24.229317
-1.006,7,24.255648
-0.407,9,24.286956
-0.707,9,24.319659
-0.41,12,24.351812
1.588,14,24.400147
-0.705,7,24.426092
-1.007,8,24.456328
0.493,12,24.495797
-1.004,5,24.511055
-0.711,13,24.550534
-0.11,13,24.590443
-0.408,10,24.620782
1.69,16,24.671314
1.296,6,24.687845
0.192,11,24.718499
-0.706,8,24.737901
-0.707,9,24.769276
-0.106,9,24.80145
1.591,12,24.834712
-0.409,11,24.866442
0.193,10,24.90191
1.292,10,24.935095
-0.408,10,24.96845
-0.404,7,24.987206
1.295,7,25.006513
0.193,11,25.046292
-0.704,6,25.066599
1.295,7,25.085306
-0.11,13,25.129246
1.297,5,25.14111
-1.003,4,25.153881
0.996,5,25.166445
-0.406,8,25.193071
1.596,6,25.214428
-0.408,10,25.246502
0.997,4,25.258121
1.597,6,25.280489
-1.007,8,25.309929
1.297,5,25.322105
0.191,12,25.357867
0.194,10,25.384864
1.593,9,25.41365
1.296,6,25.430147
-0.705,7,25.451619
-0.108,12,25.486835
1.297,5,25.5015
-0.108,11,25.54063
-1.008,9,25.568106
-0.703,5,25.584701
-1.005,6,25.603577
1.692,14,25.646273
-0.412,14,25.683817
-1.005,6,25.702654
0.996,5,25.721606
1.093,12,25.824859
-0.405,7,25.84575
-1.005,6,25.868129
2.794,11,25.900224
1.294,8,25.928713
-0.409,11,25.966463
-1.007,8,25.992548
-0.109,13,26.03494
1.295,7,26.055481
-0.111,14,26.089839
1.594,8,26.115821
-0.709,11,26.150936
-0.108,11,26.178826
-0.107,10,26.209875
0.494,10,26.244963
-0.707,9,26.273637
1.29,12,26.313732
-0.407,9,26.345527
-0.105,9,26.374299
1.289,13,26.41285
-1.005,6,26.436349
2.793,12,26.474117
-1.006,7,26.497911
-1.005,6,26.517335
0.993,8,26.545765
-0.104,7,26.565428
0.193,11,26.602578
1.895,8,26.629739
-1.004,5,26.647935
-1.003,4,26.659276
-0.105,9,26.684083
-0.109,13,26.724552
1.895,8,26.752367
0.193,10,26.785449
1.594,9,26.81092
1.896,7,26.83358
1.589,13,26.875121
-0.709,11,26.904253
0.193,11,26.935373
-0.704,6,26.95373
0.193,11,26.990366
0.794,11,27.030725
1.595,8,27.05251
1.888,15,27.100909
-0.705,7,27.123568
2.194,10,27.160148
1.295,7,27.176253
-0.703,5,27.194206
1.593,9,27.226954
-0.404,7,27.248276
-1.007,8,27.269766
-0.405,8,27.297408
0.191,14,27.3409
-1.003,4,27.352771
0.191,13,27.396529
-0.705,7,27.422294
-0.11,13,27.46084
0.997,4,27.471154
-1.008,9,27.499769
-0.705,7,27.523636
-1.004,5,27.545855
-0.406,8,27.569072
-0.404,7,27.592081
-0.71,12,27.62874
-0.709,11,27.665642
-0.106,10,27.699039
1.594,9,27.729282
0.191,13,27.772833
-0.407,10,27.802724
-0.707,9,27.827447
-0.11,13,27.864809
-0.704,6,27.883349
-0.406,9,27.914313
-0.707,9,27.939954
1.59,13,27.980755
-0.705,7,28.005211
1.889,15,28.053928
-0.408,10,28.085234
-1.004,5,28.105489
1.596,6,28.120106
-0.108,11,28.159359
2.195,9,28.19033
-0.406,8,28.214965
2.791,14,28.258786
-0.407,9,28.288173
0.996,5,28.299641
-0.404,7,28.323813
1.595,7,28.347961
-0.106,9,28.374135
0.996,5,28.385854
2.191,13,28.430018
0.194,10,28.46251
-0.107,10,28.490055
-0.407,9,28.517579
2.193,10,28.545756
0.992,9,28.570195
1.293,9,28.607717
-0.705,7,28.630932
-0.405,8,28.661381
-0.106,9,28.69122
0.195,8,28.719183
-0.706,8,28.744108
-1.003,4,28.756492
-1.008,9,28.784251
-0.105,8,28.809912
-0.705,7,28.873603
-0.407,9,28.911835
-0.107,10,28.941906
-0.407,10,28.971565
-0.404,7,28.996121
-0.107,10,29.025919
-0.407,10,29.060751
1.292,10,29.094401
-1.006,7,29.121539
-0.407,10,29.148155
1.894,9,29.175813
1.59,13,29.212294
-0.407,9,29.239431
-0.704,6,29.260697
1.297,5,29.27689
-0.109,12,29.320418
0.192,13,29.357443
-0.108,11,29.390239
0.194,10,29.421592
1.29,12,29.457067
1.294,8,29.480184
-0.404,7,29.501665
-0.109,13,29.542712
1.592,11,29.580921
1.593,9,29.608117
-0.106,9,29.639409
-1.003,4,29.649863
0.195,8,29.673122
-1.004,5,29.68445
0.996,5,29.700331
-0.407,9,29.728153
0.491,13,29.782406
-0.405,8,29.808271
-1.007,8,29.831841
0.191,12,29.867788
1.593,9,29.900457
-0.412,14,29.945659
-0.41,13,29.992576
-0.706,8,30.019942
-0.704,6,30.042295
-0.41,12,30.077175
-0.707,9,30.099753
-1.003,4,30.110215
2.488,16,30.148251
2.194,9,30.177861
-0.704,6,30.197071
-0.106,9,30.226195
0.993,8,30.249601
-1.005,6,30.272111
0.996,5,30.289064
-0.406,9,30.320953
-1.01,11,30.353402
-0.407,9,30.375944
0.996,5,30.394303
-0.111,14,30.430606
-0.704,6,30.452877
-0.704,6,30.471974
-1.009,10,30.500335
1.293,9,30.525476
-0.706,8,30.554068
-0.705,7,30.580914
0.995,6,30.598311
0.193,10,30.633847
-0.111,14,30.723293
-0.705,7,30.742374
1.293,9,30.767708
-0.407,9,30.796592
1.591,11,30.833897
0.997,4,30.844994
-0.709,11,30.877235
1.295,7,30.899314
1.895,8,30.926095
-0.704,6,30.944251
1.595,7,30.964914
-1.008,9,30.996775
1.294,8,31.02056
-0.704,6,31.041986
-1.004,5,31.057406
0.189,16,31.109317
0.996,5,31.126671
2.192,12,31.165826
-0.406,8,31.191581
-0.407,9,31.221468
1.593,10,31.251592
1.59,12,31.286186
-0.107,10,31.310219
-0.403,6,31.329009
-1.009,10,31.357723
2.194,10,31.391631
-0.707,9,31.415046
-1.006,7,31.436892
-0.105,8,31.465295
0.185,18,31.514883
1.89,13,31.549348
0.992,9,31.576949
-1.003,4,31.592021
-0.106,9,31.622379
2.793,12,31.661194
0.191,12,31.699761
-0.408,10,31.738312
-0.405,7,31.759507
0.191,13,31.850762
-0.407,9,31.876631
0.495,9,31.9036
-0.108,11,31.93992
-0.108,12,31.97608
1.592,11,32.013723
-0.709,11,32.049141
0.995,6,32.069102
-1.003,4,32.084295
0.791,14,32.130919
-1.003,4,32.146038
-0.406,8,32.175335
-1.005,6,32.195926
-1.007,8,32.220495
-0.407,9,32.252708
0.991,10,32.279491
1.297,5,32.293309
-0.712,14,32.3348
-0.409,11,32.373557
-0.707,9,32.400973
-0.104,7,32.422185
-0.104,7,32.445092
1.593,10,32.474444
0.995,6,32.492042
1.595,7,32.514061
-0.408,10,32.54935
2.189,15,32.593848
2.492,12,32.632583
-1.004,5,32.6502
1.594,9,32.677561
-1.003,4,32.690639
-0.704,6,32.711027
0.791,13,32.75282
-0.704,6,32.773945
-0.409,12,32.819003
-0.408,10,32.855162
-0.706,8,32.883115
0.996,5,32.898862
2.493,11,32.936524
0.191,14,32.978804
-0.708,10,33.009957
-1.003,4,33.024498
-1.009,10,33.059394
-0.108,11,33.08902
2.493,11,33.122286
-0.705,7,33.146075
-0.705,7,33.169494
-0.403,6,33.1841
-0.107,10,33.21721
-0.408,10,33.245892
1.889,14,33.29662
0.994,7,33.314584
1.896,8,33.337369
1.295,7,33.359897
0.193,11,33.395585
1.59,12,33.434745
