#{"t_start": 1762630799.404159, "env_id": "None"}
r,l,t
-0.67,8,15.375053
-0.71,7,15.396864
-0.54,8,15.423685
-0.71,6,15.444904
-0.66,9,15.469326
1.65,12,15.506153
1.14,4,15.518062
1.14,4,15.529258
-0.83,7,15.550222
-0.92,5,15.566545
-0.73,8,15.589152
1.14,4,15.600121
-0.67,8,15.622947
1.29,6,15.63895
-0.47,10,15.6702
-0.7,12,15.703803
-0.52,10,15.735978
-0.59,9,15.757511
-0.84,11,15.787983
-0.57,9,15.80951
-0.88,6,15.823884
1.14,4,15.836396
-0.73,8,15.858862
1.14,4,15.87182
-0.73,9,15.903151
1.14,4,15.915861
-0.67,8,15.936638
1.14,4,15.947455
-0.63,8,15.968529
1.49,10,15.995628
-0.65,9,16.026229
-0.54,11,16.058733
-0.67,8,16.083269
1.14,4,16.091694
-0.61,10,16.124551
-0.71,7,16.150849
-0.82,6,16.169146
-0.62,11,16.203662
-0.54,8,16.2318
-0.48,11,16.267782
1.14,4,16.281216
-0.58,10,16.315238
-0.82,6,16.334182
-0.64,7,16.356284
-0.64,8,16.388231
-0.49,12,16.432033
1.14,4,16.443985
-0.83,8,16.471165
-0.65,8,16.497686
-0.64,11,16.5302
-0.75,7,16.551083
1.29,6,16.567433
-0.59,12,16.604772
-0.76,9,16.626197
-0.44,9,16.647561
-0.83,7,16.669692
-0.78,8,16.695933
-0.82,6,16.713075
1.24,6,16.728166
-0.54,12,16.764226
-0.66,7,16.78879
-0.42,10,16.823667
1.14,4,16.836335
-0.66,7,16.857437
1.14,4,16.870058
-0.72,8,16.89906
1.66,10,16.932557
-0.67,8,16.95374
1.14,4,16.965935
-0.67,8,16.989965
1.14,4,17.002369
-0.7,12,17.03827
1.14,4,17.050821
1.29,6,17.067242
-0.63,10,17.0971
-0.57,10,17.131955
-0.73,8,17.152792
-0.63,9,17.174222
-0.57,9,17.198103
-0.59,12,17.235526
-0.54,8,17.265041
-0.74,9,17.294832
-0.34,12,17.328345
1.63,11,17.364586
-0.66,7,17.383833
1.14,4,17.394866
1.14,4,17.406668
-0.67,8,17.431017
-0.63,10,17.460196
-0.66,9,17.494245
-0.72,7,17.526479
1.14,4,17.541973
1.19,5,17.558789
1.14,4,17.571817
-0.52,10,17.604314
1.14,4,17.615213
1.66,10,17.648209
1.14,4,17.656793
1.14,4,17.669577
-0.53,11,17.698437
1.32,9,17.724608
-0.74,9,17.7508
1.14,4,17.763025
-0.52,10,17.791159
-0.51,11,17.881871
-0.66,7,17.904753
1.59,9,17.933081
-0.67,8,17.956265
-0.6,10,17.989264
-0.42,11,18.028425
-0.78,8,18.05835
-0.62,9,18.086637
1.29,6,18.105047
-0.55,10,18.138958
-0.46,11,18.176898
-0.49,12,18.215149
-0.77,7,18.242391
-0.61,8,18.269763
1.14,4,18.283036
1.14,4,18.349467
1.71,10,18.397528
1.14,4,18.406259
-0.29,12,18.441513
-0.52,10,18.477223
-0.67,8,18.50181
-0.25,12,18.539128
-0.41,12,18.574257
1.55,10,18.600217
-0.67,8,18.622633
1.14,4,18.634553
1.14,4,18.647685
1.19,5,18.663627
-0.73,8,18.688442
-0.69,10,18.721877
-0.6,9,18.746347
1.14,4,18.75704
-0.52,9,18.784748
-0.81,5,18.801394
-0.66,7,18.821236
-0.42,11,18.852114
1.14,4,18.863299
-0.61,8,18.888371
1.14,4,18.901357
-0.84,11,18.93247
1.14,4,18.945718
1.54,9,18.973141
-0.67,8,18.996423
-0.58,10,19.032842
-0.51,8,19.059102
1.14,4,19.069398
1.14,4,19.082754
1.14,4,19.095494
-0.85,9,19.123466
-0.5,10,19.149812
-0.66,7,19.169316
-0.62,9,19.191818
-0.71,8,19.220805
1.14,4,19.235265
1.14,4,19.248935
1.14,4,19.263069
-0.59,11,19.300346
-0.27,11,19.337672
1.48,11,19.367358
1.19,5,19.380837
-0.73,9,19.409331
-0.71,7,19.433007
-0.66,10,19.457241
1.14,4,19.468957
-0.7,8,19.495186
-0.34,14,19.54015
-0.82,6,19.561532
1.68,11,19.588507
-0.59,11,19.619997
-0.74,7,19.638736
-0.53,11,19.666963
1.14,4,19.678688
-0.71,9,19.70551
-0.62,9,19.731666
1.14,4,19.746136
-0.32,11,19.784452
1.14,4,19.794902
-0.57,12,19.830758
-0.61,8,19.85601
-0.62,9,19.880527
-0.67,8,19.903848
-0.72,8,19.929826
-0.49,13,19.971067
-0.44,10,20.002013
-0.71,9,20.400107
1.14,4,20.413958
1.14,4,20.429694
-0.67,8,20.452894
1.29,6,20.469551
-0.76,6,20.488926
1.29,6,20.503325
-0.74,9,20.528494
-0.65,9,20.553552
-0.61,10,20.584911
-0.64,8,20.612547
-0.62,8,20.635809
-0.73,8,20.660344
-0.31,12,20.694934
-0.76,6,20.711984
-0.67,8,20.736448
1.14,4,20.74972
-0.88,6,20.768831
-0.57,12,20.806045
1.14,4,20.816247
-0.41,9,20.848149
-0.62,9,20.8775
-0.46,11,20.91337
1.14,4,20.924966
1.19,5,20.940339
1.14,4,20.953064
1.29,6,20.971825
-0.67,8,20.987967
1.14,4,20.999422
-0.42,10,21.031272
-0.6,9,21.064025
-0.69,10,21.094486
-0.62,9,21.117646
-0.67,8,21.141342
-0.5,9,21.169978
1.14,4,21.182665
-0.47,10,21.217566
-0.72,7,21.243842
-0.35,11,21.281472
1.14,4,21.293765
1.14,4,21.3032
-0.58,13,21.372934
-0.83,7,21.416074
-0.52,10,21.446064
1.69,12,21.484275
-0.83,7,21.502299
-0.67,8,21.526534
-0.68,9,21.553878
-0.75,8,21.578816
-0.53,10,21.610044
1.14,4,21.619341
-0.48,11,21.655142
