#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
-0.78,8,19.418064
-0.97,4,19.435936
1.43,9,19.462968
-0.89,8,19.490266
1.13,5,19.506326
1.29,7,19.534659
1.35,8,19.561102
-0.82,6,19.580687
-0.88,7,19.604888
-0.63,11,19.655352
-1.04,5,19.672137
-1.01,8,19.700094
-0.58,11,19.74368
-0.97,4,19.761748
1.14,4,19.780292
-0.54,12,19.821794
1.22,7,19.846375
-0.91,6,19.867585
-0.78,8,19.89719
-0.68,12,19.951667
-0.93,6,19.974945
1.13,5,20.003004
1.18,6,20.027604
1.18,6,20.050375
-0.89,8,20.078625
-0.98,5,20.139114
1.14,4,20.159487
-0.98,5,20.17629
-0.87,5,20.197992
-0.91,4,20.214182
-0.82,6,20.234592
-0.67,8,20.266996
-0.73,8,20.307577
-0.88,7,20.338392
-0.83,7,20.360456
1.22,8,20.38426
-0.68,9,20.415569
1.27,13,20.458082
-0.99,6,20.484208
-0.86,4,20.496778
1.18,6,20.516293
1.28,8,20.553307
-0.92,5,20.577526
1.38,9,20.612415
-0.94,7,20.640507
1.18,6,20.671657
1.16,8,20.706195
-0.57,9,20.748514
1.49,9,20.781034
-0.69,11,20.822451
-0.81,8,20.857711
-0.94,10,20.913236
-0.98,5,20.929524
1.14,4,20.944843
1.13,5,20.960552
1.14,4,20.979173
-0.78,8,21.013575
1.22,8,21.048749
1.14,4,21.064552
1.14,4,21.084723
1.27,8,21.116427
-0.56,11,21.164312
-0.73,12,21.209875
-0.82,6,21.227756
-0.76,6,21.248781
-0.82,6,21.274931
-0.85,6,21.314789
1.13,5,21.332211
-0.82,6,21.360303
1.16,5,21.384593
-0.88,6,21.403339
-0.92,5,21.449973
1.18,6,21.483909
-0.91,10,21.562132
-0.8,7,21.604715
1.13,5,21.629039
1.13,5,21.664863
1.27,9,21.70452
-0.82,7,21.729931
-0.85,10,21.763121
-0.91,4,21.774591
1.14,7,21.801575
-0.66,9,21.858577
-0.78,8,21.894006
-0.8,8,21.96316
-0.63,13,22.039083
-0.73,8,22.063607
-0.97,4,22.077472
-0.74,10,22.110027
1.14,7,22.141609
-0.93,9,22.173186
1.36,10,22.211319
-0.79,10,22.247695
1.16,4,22.266801
1.16,8,22.298321
-0.98,5,22.318609
1.24,6,22.346081
1.19,5,22.363206
-0.74,11,22.405034
-0.83,7,22.428316
1.37,9,22.460631
-0.97,4,22.479762
1.32,8,22.509884
1.31,7,22.535512
-0.82,6,22.555038
-0.98,8,22.587088
-0.81,6,22.609494
-0.88,9,22.637818
-0.77,10,22.666948
-0.82,7,22.697391
1.04,9,22.730039
1.43,10,22.766325
-0.93,6,22.784948
-0.82,10,22.822724
-0.78,9,22.852806
-0.78,8,22.880853
-0.81,8,22.914468
1.19,5,22.934944
1.41,9,22.969371
1.21,5,22.98754
1.14,4,22.999336
-0.75,7,23.023794
-0.82,10,23.057528
1.14,4,23.069683
-0.78,8,23.101521
1.26,9,23.136704
1.19,5,23.157026
-0.8,10,23.223813
-0.77,7,23.252649
1.28,7,23.27769
-0.75,8,23.306366
-0.87,5,23.324138
-0.74,10,23.358341
-0.95,8,23.388222
-0.69,10,23.42882
-0.84,9,23.462556
1.14,4,23.476095
1.13,5,23.499097
-0.82,9,23.546815
1.37,10,23.581964
-0.99,6,23.608603
1.29,9,23.644444
1.12,6,23.662389
-0.82,6,23.682308
1.13,5,23.702742
-0.77,7,23.733541
-0.89,8,23.765431
-0.97,4,23.780452
-0.91,4,23.794837
1.18,6,23.819146
-0.82,7,23.845866
-0.97,7,23.883049
1.14,4,23.898682
-0.99,6,23.924751
-0.97,4,23.953985
1.14,4,23.972696
1.36,8,24.014724
-0.92,5,24.04427
-0.93,6,24.067926
-0.81,6,24.091293
-0.77,7,24.11653
1.14,4,24.129127
-0.91,4,24.142264
1.18,6,24.161783
1.25,7,24.188745
1.21,6,24.211284
1.18,6,24.243827
1.25,7,24.280221
-0.78,8,24.317477
-0.81,8,24.350585
1.19,5,24.383186
-0.73,11,24.418724
-0.87,6,24.444264
-0.83,8,24.481849
1.28,7,24.508648
1.13,5,24.528729
